id,pred_label,probs
49,no_relation,"[0.58588463, 0.22201099, 0.0004780708, 0.09214351, 0.00017757599, 0.0013100103, 0.0008937477, 0.00017308781, 0.003082708, 0.07769636, 0.0007164989, 0.000100058394, 9.569206e-05, 0.0012874072, 0.0013477787, 0.0008164753, 0.0013054637, 0.0014137004, 0.000166662, 8.643829e-05, 0.00030759463, 0.0017829185, 8.694277e-05, 0.00050521217, 3.9751583e-05, 0.0018700556, 0.0029700813, 0.00072837056, 0.00029226084, 0.0002300438]"
50,org:product,"[6.3319167e-06, 4.927696e-06, 2.5924571e-06, 1.8309125e-06, 5.5903643e-06, 1.718637e-06, 5.295378e-07, 6.50569e-07, 3.5621176e-06, 3.2136963e-05, 1.8706224e-06, 9.111661e-07, 5.74411e-07, 1.6890755e-06, 4.483159e-06, 3.7875607e-06, 3.4769641e-06, 6.8431314e-06, 7.000031e-07, 3.4735701e-06, 8.119064e-07, 1.193037e-06, 9.3103813e-07, 2.3420005e-06, 8.06229e-07, 1.1475852e-06, 0.9998771, 1.2231884e-06, 2.6281657e-05, 3.5670007e-07]"
51,no_relation,"[0.9998617, 1.4586138e-05, 7.385913e-06, 1.401072e-05, 1.9015376e-06, 4.5960214e-06, 3.4357608e-06, 1.5177203e-06, 3.4464133e-06, 1.8802097e-05, 9.825594e-07, 8.987151e-06, 1.8225536e-06, 1.3273372e-05, 2.8886298e-06, 3.2794594e-07, 3.8667336e-06, 4.2417814e-06, 3.568722e-07, 2.8489313e-07, 1.4105136e-06, 4.2462293e-06, 1.7408933e-06, 2.0504676e-06, 8.227625e-07, 6.7976707e-06, 1.0186957e-06, 6.165737e-06, 5.3305534e-06, 2.0589034e-06]"
52,org:product,"[0.00092447875, 0.00041976923, 0.00024070583, 0.0020269533, 1.6560305e-05, 4.1099564e-05, 1.0418558e-05, 5.68649e-06, 3.2080035e-05, 0.0013279931, 8.4955e-06, 6.5001173e-06, 4.9990005e-05, 4.846165e-06, 4.8203e-05, 0.000231449, 0.0001283276, 6.197244e-05, 1.7590282e-05, 8.67748e-06, 1.6948754e-05, 1.4031245e-05, 5.6917693e-06, 2.3371083e-05, 4.3408236e-06, 1.7633784e-05, 0.99414635, 1.6323522e-05, 0.000138346, 5.039931e-06]"
53,per:colleagues,"[0.0045670415, 9.7263524e-05, 0.00074416713, 1.0358621e-05, 3.763055e-05, 3.7105376e-05, 0.0036378987, 2.5807834e-05, 0.00020370586, 0.00014165707, 5.4355267e-05, 0.95750856, 0.0005565064, 0.0019080268, 0.00012283964, 1.4040471e-05, 0.00049371837, 0.00013382474, 5.0148403e-05, 1.4698452e-05, 4.2037926e-05, 0.00035091423, 7.2362054e-05, 0.00013206562, 4.412748e-05, 0.00455194, 3.47442e-05, 0.02414256, 0.00014974189, 0.0001201145]"
54,no_relation,"[0.99982494, 1.093323e-05, 7.0699043e-06, 1.4866851e-05, 2.080556e-05, 2.4945075e-06, 7.698477e-06, 6.409796e-06, 9.95517e-06, 9.263112e-06, 1.6779161e-06, 3.2687647e-06, 3.8514104e-06, 7.518837e-06, 1.1256908e-06, 3.438645e-07, 2.2252573e-06, 5.8819705e-06, 9.914813e-07, 4.7177505e-07, 3.2649045e-06, 3.9657775e-06, 3.4795355e-06, 3.438567e-05, 1.5351603e-06, 2.430683e-06, 6.8624416e-07, 2.3613197e-06, 4.49688e-06, 1.5987106e-06]"
55,per:alternate_names,"[0.047511842, 0.00034408402, 0.029222839, 0.0021277596, 0.00016087845, 9.866007e-05, 0.0007794052, 0.0001744711, 0.009503976, 0.0009224387, 7.4752775e-06, 0.0017796138, 0.87225705, 0.0032661636, 0.00028546498, 0.00012329992, 0.015810886, 3.9258568e-05, 6.682726e-05, 4.4220953e-05, 0.00010002021, 0.009627022, 6.7067704e-05, 0.0016032547, 5.353374e-05, 0.0012258268, 0.00025567348, 0.0018585998, 0.00038778273, 0.00029464444]"
56,org:founded_by,"[6.1161477e-06, 5.484715e-05, 8.16343e-05, 2.1918753e-05, 1.8541443e-06, 1.1657181e-05, 6.4480537e-06, 5.540787e-06, 3.909041e-06, 7.714852e-06, 1.270055e-05, 1.5572849e-06, 2.048817e-06, 1.926745e-05, 0.9996705, 5.3381714e-06, 2.932702e-06, 8.444558e-06, 6.0521716e-06, 1.9920712e-06, 1.0576391e-06, 2.9531888e-05, 2.4694507e-06, 2.4294177e-06, 7.7385687e-07, 3.7599366e-06, 1.7881735e-05, 9.1074594e-07, 3.7189648e-06, 5.036819e-06]"
57,per:title,"[0.00025280743, 7.5334274e-06, 7.18541e-06, 2.8310521e-06, 2.5327824e-06, 2.0641749e-06, 4.411845e-06, 2.8629709e-06, 0.99953115, 4.1364718e-05, 1.1294296e-06, 8.507988e-06, 1.1677162e-05, 6.7640874e-05, 1.520933e-06, 8.813186e-07, 3.3728863e-06, 2.1088713e-06, 1.4958915e-06, 6.7183515e-07, 2.2320178e-06, 1.2483364e-05, 4.840319e-06, 3.5132728e-06, 1.8276435e-06, 5.0147755e-06, 4.9180485e-06, 2.305643e-06, 8.153707e-06, 1.0741846e-06]"
58,per:date_of_birth,"[0.0007132846, 1.5279679e-06, 1.6598754e-06, 1.4425675e-06, 0.99910885, 2.6867922e-06, 3.685904e-06, 3.0982235e-06, 3.0364067e-06, 3.5272215e-06, 3.4268216e-06, 1.3335309e-06, 4.2481256e-06, 7.909602e-07, 3.9678628e-07, 1.4987288e-06, 4.2174608e-07, 1.0894707e-05, 1.4009594e-06, 3.934348e-06, 1.7147512e-07, 3.0937442e-06, 8.169183e-07, 0.00012032466, 5.167548e-07, 3.0578832e-07, 1.3352325e-06, 9.760221e-07, 1.0001258e-06, 3.7378175e-07]"
59,org:top_members/employees,"[0.0018446952, 0.00028107097, 0.92594707, 0.00033457088, 6.1753144e-06, 0.0001735735, 9.4430776e-05, 2.647711e-05, 1.869559e-05, 0.00018424718, 1.3506893e-05, 3.287195e-05, 3.4976194e-05, 1.4285128e-05, 0.070455566, 0.00014500106, 1.7379753e-05, 3.990843e-05, 2.1727219e-05, 4.115349e-06, 2.0601861e-05, 0.00012997477, 5.728207e-06, 6.3752104e-06, 4.30376e-06, 5.344452e-06, 6.2778185e-05, 7.861404e-06, 2.132389e-05, 4.541359e-05]"
60,per:title,"[8.495535e-05, 6.68216e-06, 1.9222434e-05, 2.7781714e-06, 2.8806373e-06, 2.3811142e-06, 1.0349965e-05, 1.0401708e-05, 0.99956304, 1.1439839e-05, 8.917289e-07, 6.314658e-05, 7.560187e-05, 8.857427e-05, 1.3173133e-06, 1.0493226e-06, 2.7794856e-06, 1.5726591e-06, 1.9802787e-06, 1.131214e-06, 1.6080555e-06, 1.3501231e-05, 3.643287e-06, 4.193977e-06, 3.6976335e-06, 5.1960424e-06, 3.6277195e-06, 2.522919e-06, 8.532629e-06, 1.3414809e-06]"
61,per:product,"[0.0101298075, 0.0003540828, 0.00018516729, 0.00024036883, 4.8589256e-05, 8.6313376e-05, 0.015245966, 4.607636e-05, 0.0007511032, 0.0017326274, 0.00023988883, 0.00016578737, 0.00019889874, 4.1610725e-05, 0.00014174676, 0.00015590672, 0.00015107324, 0.000195808, 0.00012000122, 1.1973903e-05, 0.0001419444, 5.0896342e-05, 0.0012699622, 6.786157e-05, 9.122302e-05, 7.050291e-05, 0.0019202154, 0.00013169191, 0.9659886, 2.4308963e-05]"
62,per:employee_of,"[0.205306, 6.2925494e-05, 0.00019877231, 5.720374e-05, 4.132615e-05, 0.00027107922, 0.6973753, 0.0012965061, 0.00034563887, 0.00033265722, 0.0006292682, 0.0005752015, 0.00015316912, 0.00015924669, 1.555096e-05, 2.50015e-05, 0.00011620687, 3.0380072e-05, 1.9395444e-05, 0.0002473543, 6.439882e-05, 2.5768773e-05, 0.00033651173, 6.404658e-05, 0.09042273, 7.810798e-05, 5.7126872e-05, 4.4523433e-05, 0.000751118, 0.000897481]"
63,no_relation,"[0.9999082, 1.1474913e-05, 3.557835e-06, 1.2009457e-05, 1.2677832e-06, 2.3007065e-06, 7.1395325e-06, 2.3238983e-06, 3.2530147e-06, 5.1584148e-06, 1.0981223e-06, 4.704707e-06, 1.9288993e-06, 5.4157354e-06, 9.680882e-07, 1.3338948e-07, 1.8516815e-06, 5.0533913e-06, 2.670741e-07, 2.2533779e-07, 1.5881424e-06, 1.4095061e-06, 1.8004818e-06, 2.1082349e-06, 1.7433583e-06, 1.9253544e-06, 7.2257814e-07, 1.9750205e-06, 7.4656223e-06, 9.34352e-07]"
64,no_relation,"[0.38191813, 0.0020174691, 0.00071935635, 0.00058354327, 0.00022806317, 0.0008772689, 0.3738991, 0.19245897, 0.008066801, 0.00081850577, 0.0018093751, 0.0004916224, 0.00021449331, 0.00011072836, 7.8273384e-05, 0.0001818058, 0.00011087184, 0.00016251244, 0.00014988813, 0.00045571593, 0.00021793882, 6.658109e-05, 0.0060005193, 0.00034220034, 0.02520897, 8.703078e-05, 0.00017523438, 9.8084536e-05, 0.0016146852, 0.00083625794]"
65,org:product,"[0.00072791823, 0.0001256764, 0.00029199943, 0.00023606636, 1.8509272e-05, 3.435743e-05, 1.8087205e-06, 4.144188e-06, 2.5860501e-05, 0.00047964163, 2.0984226e-06, 1.8870851e-06, 9.232232e-06, 6.74234e-06, 2.889915e-05, 3.2011514e-05, 2.883971e-05, 1.789923e-05, 5.216256e-06, 5.8958954e-06, 6.3111224e-06, 7.2083185e-06, 1.4924514e-06, 1.04134815e-05, 2.2780682e-06, 5.3511358e-06, 0.9978517, 4.627688e-06, 2.4559253e-05, 1.2693791e-06]"
66,no_relation,"[0.9998605, 8.788385e-06, 6.358e-06, 1.820256e-05, 4.0163204e-06, 6.190328e-06, 2.9058842e-06, 2.5586467e-06, 2.6562868e-06, 1.3197572e-05, 1.8360894e-06, 2.5078828e-06, 1.7823419e-06, 6.621319e-06, 2.0696893e-06, 3.2419783e-07, 3.436524e-06, 2.3657352e-05, 5.397948e-07, 3.854599e-07, 4.348036e-06, 1.9832137e-06, 2.1612414e-06, 4.6205837e-06, 2.1495907e-06, 2.6572825e-06, 1.7995753e-06, 1.7235785e-06, 8.046706e-06, 1.9362328e-06]"
67,org:top_members/employees,"[0.0019194416, 7.660732e-05, 0.9965405, 0.00021692443, 7.3596725e-06, 9.920685e-05, 1.9526586e-05, 5.605072e-06, 7.7630706e-05, 0.00010771842, 1.5538399e-06, 1.732603e-05, 2.9116374e-05, 3.3488473e-06, 0.000630798, 6.853186e-05, 4.6463556e-06, 1.2541237e-05, 1.1942364e-05, 1.3021864e-06, 1.8526407e-05, 1.8774075e-05, 1.972896e-06, 7.146497e-06, 3.453392e-06, 1.9972297e-06, 6.4304004e-05, 5.5435976e-06, 1.8974919e-05, 7.5434627e-06]"
68,per:title,"[0.006393359, 3.1692718e-05, 6.758402e-06, 1.3859843e-05, 5.2710384e-06, 4.2414777e-06, 1.6735567e-05, 7.5099615e-06, 0.99312395, 0.000110050045, 2.7717639e-05, 1.3693826e-05, 2.6094616e-05, 2.6306881e-05, 1.86589e-06, 1.6868602e-06, 9.140221e-06, 5.5708056e-06, 4.2156043e-06, 1.1871545e-06, 4.841551e-06, 3.27827e-06, 1.2625321e-05, 6.938879e-06, 8.833274e-06, 4.0292693e-06, 2.6018753e-05, 4.4535423e-06, 9.677526e-05, 1.3576296e-06]"
69,no_relation,"[0.9998833, 5.5021014e-06, 3.8231055e-06, 9.755001e-06, 1.4227295e-05, 2.1483525e-06, 9.344665e-06, 4.259925e-06, 4.618094e-06, 6.0442017e-06, 1.6274016e-06, 2.8793434e-06, 4.3813984e-06, 7.2038015e-06, 9.769547e-07, 1.7503895e-07, 2.6729108e-06, 4.4516937e-06, 4.3138388e-07, 5.132287e-07, 1.1428448e-06, 3.331768e-06, 2.0880632e-06, 1.0353272e-05, 1.7384572e-06, 2.6299383e-06, 7.0169114e-07, 2.1485678e-06, 6.271629e-06, 1.4548367e-06]"
70,no_relation,"[0.99950135, 1.09104785e-05, 1.9921292e-06, 1.4525351e-05, 6.0841835e-06, 5.34287e-06, 0.00011776531, 6.2665617e-06, 4.463317e-06, 9.116102e-05, 2.2111288e-05, 6.7103815e-06, 2.6330385e-06, 2.268857e-05, 4.9532696e-06, 1.0849017e-06, 4.147492e-05, 1.1668587e-05, 6.812191e-07, 2.1813173e-06, 3.522827e-06, 8.24517e-06, 1.33541125e-05, 4.60121e-06, 7.1225186e-06, 1.8824147e-05, 2.8583024e-06, 1.2127164e-05, 4.064806e-05, 1.2691572e-05]"
71,no_relation,"[0.75238854, 8.199714e-05, 0.24312, 0.00022454931, 1.0063889e-05, 7.471979e-05, 0.000114968694, 2.7758762e-05, 2.6698652e-05, 0.00019747399, 7.0709716e-06, 0.00010552485, 4.710105e-05, 6.1015926e-05, 0.0030026492, 7.630011e-05, 9.701983e-05, 2.1691654e-05, 1.1994188e-05, 3.0686456e-06, 2.6306445e-05, 6.806708e-05, 9.776057e-06, 1.739979e-05, 9.777484e-06, 3.9565897e-05, 3.1498446e-05, 4.0836687e-05, 2.7151907e-05, 2.9391074e-05]"
72,no_relation,"[0.99990237, 8.832387e-06, 5.4268094e-06, 1.2348469e-05, 3.7675752e-06, 2.7459355e-06, 4.270558e-06, 2.2391118e-06, 2.1784665e-06, 6.9511766e-06, 1.1439657e-06, 4.3936666e-06, 1.7677108e-06, 4.844214e-06, 1.3043099e-06, 2.3528311e-07, 2.2351244e-06, 8.827157e-06, 4.765585e-07, 2.8835188e-07, 1.8395384e-06, 2.247417e-06, 2.255458e-06, 3.615648e-06, 1.2217758e-06, 2.254903e-06, 8.462275e-07, 2.1979363e-06, 5.4764914e-06, 1.2849423e-06]"
73,no_relation,"[0.9988105, 1.2721128e-05, 4.2119195e-06, 1.2085623e-05, 9.083294e-06, 1.3099268e-05, 0.00023688028, 6.6908564e-05, 1.1740159e-05, 5.328564e-05, 6.303547e-05, 2.7620139e-05, 1.4454999e-05, 3.8547107e-05, 8.157025e-06, 2.9801056e-06, 0.00016543311, 4.666632e-06, 1.989936e-06, 1.1623883e-05, 5.085819e-06, 3.364303e-05, 3.8918184e-05, 1.4490332e-05, 4.458742e-05, 9.4640716e-05, 2.770124e-06, 3.3053006e-05, 6.327874e-05, 0.00010044932]"
74,no_relation,"[0.9809163, 3.2287666e-05, 1.36441195e-05, 1.33560725e-05, 3.256363e-05, 2.381327e-05, 0.00015500846, 2.4022916e-05, 1.2987538e-05, 0.00010788906, 0.00040971924, 2.8851648e-05, 7.129518e-06, 2.6992771e-05, 1.5197835e-05, 7.324256e-06, 2.5470767e-05, 2.4861121e-05, 3.979111e-06, 4.8438338e-05, 1.6365528e-05, 4.781607e-05, 3.954829e-05, 0.00010162281, 0.00011987393, 2.4492825e-05, 5.7721677e-06, 1.2525732e-05, 0.00010498224, 0.017597113]"
75,org:place_of_headquarters,"[0.10000389, 0.00063557184, 2.6282725e-05, 0.00013069523, 1.3893707e-05, 0.89846003, 1.0558691e-05, 4.1221556e-05, 3.6185977e-06, 0.00016424777, 2.7145335e-05, 9.926137e-06, 1.2070922e-05, 2.633464e-05, 5.2151485e-05, 2.0413938e-05, 3.7570688e-05, 2.401002e-05, 4.6110267e-06, 4.0118437e-05, 1.469074e-05, 2.4523395e-05, 1.2129093e-05, 6.140052e-06, 4.3650518e-05, 4.7351747e-05, 2.1701113e-05, 1.9607754e-05, 1.2988911e-05, 5.286929e-05]"
76,org:product,"[5.521887e-05, 0.0005812613, 7.156942e-05, 0.0011834886, 1.1853087e-05, 3.853079e-05, 4.2291626e-06, 2.9328435e-06, 1.7143439e-05, 0.005176999, 6.9085386e-06, 1.6240272e-06, 8.590644e-06, 7.58147e-06, 5.323571e-05, 8.503262e-05, 0.00037754668, 0.00013673253, 1.1963051e-05, 8.617961e-06, 1.8618824e-05, 2.8129947e-05, 2.7490257e-06, 1.8045916e-05, 2.7615727e-06, 8.49226e-06, 0.9919852, 9.393623e-06, 8.275251e-05, 2.8550037e-06]"
77,no_relation,"[0.5934935, 0.0035922544, 0.006844035, 0.0027595956, 0.00012087561, 0.0009435747, 0.000110470704, 8.4596366e-05, 0.0001297719, 0.21920525, 0.00013794018, 5.6861598e-05, 8.78988e-05, 0.00020534804, 0.0012268297, 0.0005469088, 0.02385308, 0.000239713, 0.0002016781, 9.81408e-05, 0.00011558939, 0.00018112625, 3.3155975e-05, 0.00016380395, 5.678589e-05, 0.0005785293, 0.14398798, 0.00019073342, 0.00062478514, 0.00012910679]"
78,org:members,"[0.00055707706, 0.008177498, 0.00063962094, 0.0019277909, 1.0354889e-05, 0.0005247113, 1.699442e-05, 7.127624e-06, 1.8926758e-05, 0.9860622, 1.021777e-05, 4.0446553e-06, 4.700006e-06, 1.03556795e-05, 0.00017234252, 6.0986706e-05, 0.00044080423, 0.00013937158, 0.00016666774, 5.4015754e-06, 5.480469e-05, 1.9799787e-05, 4.880111e-06, 1.1484466e-05, 7.878906e-06, 2.690099e-05, 0.00079940574, 7.965113e-05, 2.367084e-05, 1.4290346e-05]"
79,no_relation,"[0.99800617, 0.00048496504, 0.00021343856, 0.00025039315, 3.8609382e-06, 0.00049491815, 6.1004674e-05, 9.4228075e-05, 1.1985595e-05, 0.00014086106, 1.5124027e-05, 9.889781e-06, 5.5587543e-06, 1.3160375e-05, 2.7910615e-05, 2.1213178e-05, 1.673244e-05, 1.0326703e-05, 4.5248503e-06, 2.035703e-06, 1.1944448e-05, 4.6543832e-06, 1.5205769e-05, 4.7359053e-06, 2.2074842e-05, 8.314706e-06, 1.0882329e-05, 2.686544e-06, 1.1699846e-05, 1.9435793e-05]"
80,per:title,"[0.01989195, 0.00026619926, 0.0002697811, 0.00014397151, 1.8058736e-05, 5.0698538e-05, 1.4687362e-05, 8.861807e-06, 0.9763243, 0.0018830587, 1.4618246e-05, 2.9483408e-05, 7.072244e-05, 0.00036640957, 3.095474e-05, 2.4489527e-05, 4.970751e-05, 3.9501723e-05, 2.2965316e-05, 2.561855e-06, 3.6690173e-05, 8.436756e-05, 1.8610226e-05, 3.9509334e-05, 7.456891e-06, 6.342142e-05, 0.00012472986, 2.2111511e-05, 6.603255e-05, 1.4072194e-05]"
81,no_relation,"[0.9999064, 1.0506701e-05, 4.5535885e-06, 1.1598845e-05, 3.3770243e-06, 2.7909475e-06, 4.404302e-06, 2.4717492e-06, 2.678275e-06, 6.5999734e-06, 1.2975968e-06, 3.4735294e-06, 1.83926e-06, 5.403561e-06, 1.1875437e-06, 1.9376434e-07, 2.4197284e-06, 5.88557e-06, 4.6276767e-07, 2.8463725e-07, 1.3043275e-06, 2.3837547e-06, 2.2258632e-06, 3.443801e-06, 1.1246548e-06, 2.2216898e-06, 8.3338153e-07, 2.2441618e-06, 5.160187e-06, 1.2084694e-06]"
82,no_relation,"[0.999749, 6.442769e-06, 5.04136e-05, 1.1665503e-05, 4.657685e-06, 1.0382729e-05, 3.1348297e-06, 1.6840629e-06, 2.7304636e-06, 3.553161e-05, 1.274583e-06, 1.2287197e-05, 5.241287e-06, 1.16984575e-05, 7.6644665e-06, 8.3064555e-07, 2.0713172e-05, 5.620309e-06, 1.4157531e-06, 5.638576e-07, 2.3516975e-06, 5.8353635e-06, 2.137287e-06, 3.4801906e-06, 1.4183925e-06, 8.935605e-06, 3.9315228e-06, 1.15271105e-05, 1.2877941e-05, 4.537882e-06]"
83,per:employee_of,"[0.14941625, 0.000120715005, 3.9612252e-05, 6.1594656e-05, 2.520839e-05, 6.629794e-05, 0.80923283, 0.03742602, 0.00019799497, 7.01071e-05, 0.0005498053, 0.00027905102, 5.5171506e-05, 7.166869e-05, 2.6150308e-05, 2.2795417e-05, 2.3274188e-05, 2.0275264e-05, 9.187529e-06, 0.0001353576, 1.4842726e-05, 2.678569e-05, 0.0002860286, 4.4492714e-05, 0.0013687918, 5.1188876e-05, 1.3756464e-05, 4.0989158e-05, 0.00010627794, 0.00019743099]"
84,no_relation,"[0.99681455, 6.6912995e-05, 0.0018355384, 6.712891e-05, 6.770972e-06, 2.5421323e-05, 6.1561484e-05, 2.8098375e-05, 1.3377227e-05, 6.39434e-05, 6.2764984e-06, 0.0002938517, 2.1556165e-05, 3.250206e-05, 0.00011866603, 6.913096e-06, 0.000105776824, 8.830389e-06, 1.0264074e-05, 1.8352712e-06, 1.8426994e-05, 4.994814e-05, 4.600172e-06, 2.0330814e-05, 7.7053e-06, 0.00016739077, 5.1525035e-06, 0.00010043921, 1.2037225e-05, 2.4167537e-05]"
85,org:members,"[0.00061488873, 0.0025447314, 0.0006581027, 0.010907691, 7.5737985e-06, 0.00027162017, 8.9482375e-05, 5.3062404e-06, 2.7822605e-05, 0.983248, 8.202266e-06, 3.0040735e-06, 8.856593e-06, 1.9038947e-05, 0.00013566854, 7.1885544e-05, 8.272074e-05, 0.000113491704, 4.2189953e-05, 3.402461e-06, 1.8905763e-05, 1.1834534e-05, 5.394219e-06, 8.209261e-06, 9.992267e-06, 2.1608857e-05, 0.00096741994, 2.5374093e-05, 5.601336e-05, 1.1553179e-05]"
86,per:employee_of,"[0.010850552, 3.702584e-05, 8.977583e-06, 2.2208545e-05, 9.798724e-06, 9.695647e-06, 0.98785317, 2.3137722e-05, 9.070446e-05, 0.0003288331, 9.292916e-05, 8.351003e-05, 2.0766545e-05, 4.0931292e-05, 5.6842077e-06, 7.330239e-06, 2.540675e-05, 1.4498602e-05, 2.7685135e-06, 8.483818e-06, 7.538321e-06, 7.841328e-06, 8.279498e-05, 8.595226e-06, 8.361004e-05, 2.0300971e-05, 1.8121733e-05, 5.9345813e-05, 0.00016171405, 1.369529e-05]"
87,per:date_of_birth,"[0.25257093, 4.0915354e-05, 0.00015438959, 7.058128e-05, 0.42737103, 2.3068615e-05, 0.00013567762, 0.00017663419, 0.0004468297, 0.00027763678, 9.814166e-05, 3.328813e-05, 0.00015892112, 2.1292173e-05, 1.7612267e-05, 7.34991e-05, 3.569851e-05, 0.0004903577, 7.5968586e-05, 5.7736725e-05, 0.00022141964, 0.000113564914, 5.5199e-05, 0.31678525, 1.698164e-05, 1.8414e-05, 0.000115536626, 5.0791845e-05, 0.00020743409, 8.524435e-05]"
88,no_relation,"[0.9997632, 7.036775e-05, 6.446407e-06, 2.9108947e-05, 2.997535e-06, 7.187723e-06, 5.2370297e-06, 2.1539902e-06, 5.0617687e-06, 5.6292694e-05, 3.8715766e-06, 4.0944215e-06, 1.2521697e-06, 5.1796314e-06, 2.762201e-06, 7.8668234e-07, 4.9780497e-06, 3.7703935e-06, 5.353556e-07, 3.692286e-07, 7.4488764e-07, 3.6929744e-06, 2.1487992e-06, 1.7757062e-06, 6.005478e-07, 3.4407637e-06, 1.2796436e-06, 2.794356e-06, 5.602862e-06, 2.2123143e-06]"
89,no_relation,"[0.8980763, 4.7374873e-05, 0.00035765133, 3.800917e-05, 2.5287472e-05, 2.7713219e-05, 5.746531e-05, 1.9930838e-05, 2.736424e-05, 0.0008687448, 4.0712763e-05, 2.9802033e-05, 0.0001445772, 0.00024435602, 0.000100225865, 9.349096e-06, 0.098082356, 1.3296909e-05, 1.4069311e-05, 1.3494022e-05, 1.5663838e-05, 0.00014638707, 2.4605175e-05, 7.294069e-05, 3.8019865e-05, 0.00030540122, 0.0005220637, 0.00012209654, 0.00047940743, 3.533083e-05]"
90,org:member_of,"[0.00072998565, 0.99890995, 2.1223523e-05, 0.0001803062, 7.431987e-07, 3.5894216e-05, 8.872071e-06, 1.6380658e-06, 5.5131613e-06, 5.8330887e-05, 4.853276e-06, 2.420207e-06, 1.1292951e-06, 1.912722e-06, 4.036821e-06, 4.4846956e-06, 1.7232229e-06, 4.754977e-06, 1.1116417e-06, 4.2831212e-07, 1.3771657e-06, 6.813438e-06, 3.6408318e-07, 1.289222e-06, 4.2584395e-07, 1.4742978e-06, 5.552106e-06, 1.1455518e-06, 1.6116106e-06, 6.198215e-07]"
91,no_relation,"[0.69916815, 0.0034882326, 0.00035394507, 0.0006002013, 4.932853e-05, 0.278633, 3.5127287e-05, 0.00881785, 3.5511883e-05, 0.00034350433, 0.00020989879, 5.5399432e-05, 3.5239154e-05, 0.00012449228, 0.0043194983, 0.0001270414, 9.9942146e-05, 0.00040809347, 9.16098e-05, 0.00028691188, 0.00012761162, 0.000265771, 0.00010513527, 6.664952e-05, 0.00036697742, 0.00030359425, 0.00012839901, 4.9252518e-05, 6.5853426e-05, 0.0012378043]"
92,no_relation,"[0.88689643, 0.00014800488, 3.335839e-05, 0.0001287113, 3.4470413e-05, 1.8309542e-05, 0.00012016369, 3.3712004e-05, 0.111025095, 0.00060312595, 6.4765365e-05, 1.5623524e-05, 3.4193094e-05, 0.00010269865, 2.4811703e-05, 2.1366293e-05, 3.0004214e-05, 2.4790084e-05, 8.160314e-06, 1.9358686e-06, 2.3694944e-05, 4.922895e-05, 7.9467674e-05, 5.539073e-05, 8.938102e-06, 4.9745915e-05, 7.593467e-05, 2.2015623e-05, 0.0002481562, 1.7661932e-05]"
93,org:product,"[0.0001418294, 0.0005030817, 3.0605992e-05, 1.952826e-05, 9.795921e-06, 3.925748e-05, 2.7246092e-06, 2.229841e-06, 6.6850557e-06, 0.0067846505, 3.8858307e-06, 1.7305576e-06, 1.1270612e-06, 7.808023e-06, 1.2324403e-05, 1.9108771e-05, 0.00023501847, 2.9258525e-05, 5.2070914e-06, 6.986069e-06, 7.023378e-06, 1.1146717e-05, 1.7048411e-06, 7.141502e-06, 2.8729971e-06, 1.1048798e-05, 0.99206275, 7.2453217e-06, 2.4581797e-05, 1.5326189e-06]"
94,org:product,"[1.8485673e-05, 7.900183e-06, 3.3423194e-06, 1.6390484e-06, 5.6514577e-06, 2.0518023e-06, 4.879945e-07, 5.855331e-07, 2.7469478e-06, 0.000119339435, 1.5162695e-06, 7.951813e-07, 4.0716773e-07, 1.9994877e-06, 2.4835995e-06, 3.2121352e-06, 1.1926894e-05, 4.6009295e-06, 6.54733e-07, 3.312488e-06, 1.406256e-06, 1.7398329e-06, 6.970959e-07, 3.1877885e-06, 7.9461194e-07, 2.3011967e-06, 0.99978083, 1.6476744e-06, 1.3784116e-05, 3.3850972e-07]"
95,org:top_members/employees,"[1.5839403e-06, 6.589817e-07, 0.9999777, 1.1117289e-06, 7.8087163e-07, 1.1110453e-06, 1.609737e-06, 3.765932e-07, 1.5789482e-06, 1.7419654e-06, 1.0426625e-07, 1.2223398e-06, 1.1152916e-06, 2.4131978e-07, 2.5499135e-06, 5.5140276e-07, 3.410315e-07, 2.8956248e-07, 2.6003536e-07, 1.19136445e-07, 7.2807376e-07, 3.7127938e-07, 1.141229e-07, 4.105344e-07, 7.301738e-07, 2.3677933e-07, 1.0799699e-06, 2.7330645e-07, 6.384165e-07, 3.0188482e-07]"
96,no_relation,"[0.99985623, 1.1182932e-05, 6.9192615e-06, 1.5731182e-05, 9.83432e-06, 3.845134e-06, 4.817491e-06, 2.8546037e-06, 2.67134e-06, 9.961418e-06, 1.9817269e-06, 2.7364556e-06, 2.277667e-06, 7.926627e-06, 1.8188418e-06, 3.365591e-07, 2.5071595e-06, 2.7429494e-05, 1.0362708e-06, 4.926951e-07, 3.4459276e-06, 3.0248518e-06, 2.3926198e-06, 5.5983464e-06, 1.5370734e-06, 2.277061e-06, 9.880491e-07, 1.8887224e-06, 4.5160514e-06, 1.846917e-06]"
